firm_id,firm_name,ticker,sector,region,year,zscore,in_distress,zscore_lag1,X1,X2,X3,X4,X5,spei12_mean,spei12_min,drought_months,carbon_burden_low,carbon_burden_mid,carbon_burden_high,spei_x_carbon,log_assets,leverage,liquidity,roa,carbon_cost_low_kMAD,carbon_cost_mid_kMAD,carbon_cost_high_kMAD,sec_Chimie & Parachimie,sec_Distribution & Commerce,sec_Energie & Mines,sec_Immobilier,sec_Industrie (autres),sec_Materiaux de construction,sec_Telecom & Technologies,sec_Transport & Logistique
MAR019,Stroc Industrie,STR,Energie & Mines,Casablanca-Settat,2023,6.237320050554587,0,5.689660879239924,-0.3999999999999999,0.0520814241168806,2.0,0.000813297743424,0.0439180781449003,-1.624,-2.126,6,0.229,0.458,0.687,-0.7437920000000001,9.522358896039568,0.9,0.6666666666666667,1.0,137.4,274.8,412.2000000000001,False,False,True,False,False,False,False,False
MAR020,Label'Vie,LBV,Distribution & Commerce,Rabat-Sale-Kenitra,2021,11.015259182832583,0,,-0.0095864522282591,0.0176904275630541,0.0006049475509757,10.0,5.0,-0.682,-1.328,4,0.01375,0.0275,0.04125,-0.018755,22.913345404944025,0.0338029431113901,0.6666666666666666,0.0006049475509757,172556503162.0613,345113006324.1226,517669509486.1839,False,True,False,False,False,False,False,False
MAR021,Auto Hall,AUTO,Distribution & Commerce,Casablanca-Settat,2019,4.797745769214057,0,,-0.2243401055727301,2.0,0.4220055186334961,1.0877734765234763,0.2216715984967107,-0.057,-0.884,2,0.01375,0.0275,0.04125,-0.0015675,6.647484721180379,0.6233175886659151,0.6666666666666667,0.4220055186334961,2.3495175,4.699035,7.0485525,False,True,False,False,False,False,False,False
MAR021,Auto Hall,AUTO,Distribution & Commerce,Casablanca-Settat,2020,6.038132846271711,0,4.797745769214057,0.0293950116951068,0.0020416812484007,8.72312307696727e-08,10.0,1.9062675996358497e-07,0.283,-0.132,0,0.01375,0.0275,0.04125,0.0077824999999999995,21.340724440126035,0.2059610027629657,2.0831175603369303,8.72312307696727e-08,4.8601025,9.720205,14.5803075,False,True,False,False,False,False,False,False
MAR021,Auto Hall,AUTO,Distribution & Commerce,Casablanca-Settat,2021,6.000105683026251,0,6.038132846271711,-1.4888016578930444e-08,7.532974779291594e-05,4.361562445090845e-08,10.0,9.531339979391632e-08,-0.975,-1.804,5,0.01375,0.0275,0.04125,-0.0268125,22.03387141282301,1.3164802343615078e-07,0.812642738128769,4.361562445090845e-08,4.8601025,9.720205,14.5803075,False,True,False,False,False,False,False,False
MAR021,Auto Hall,AUTO,Distribution & Commerce,Casablanca-Settat,2022,17.608692059597107,0,6.000105683026251,1.4257127672575705e-07,0.0062084917939833,2.0,10.0,5.0,-1.207,-2.073,4,0.01375,0.0275,0.04125,-0.0331925,21.34072423711689,3.1165358304410293e-07,1.466485735813898,1.0,529237411219.66,1058474822439.32,1587712233658.98,False,True,False,False,False,False,False,False
MAR021,Auto Hall,AUTO,Distribution & Commerce,Casablanca-Settat,2023,14.29037037037037,0,17.608692059597107,-0.4000000000000001,2.0,2.0,0.617283950617284,5.0,-1.624,-2.126,6,0.01375,0.0275,0.04125,-0.044660000000000005,2.8903717578961645,0.8999999999999999,0.6666666666666666,1.0,7.469660000000001,14.939320000000002,22.408980000000003,False,True,False,False,False,False,False,False
MAR021,Auto Hall,AUTO,Distribution & Commerce,Casablanca-Settat,2024,9.384495734156218,0,14.29037037037037,0.2254857584159995,0.0111251087103185,2.0,4.140808443268904,0.0138526059012316,-0.368,-1.164,1,0.01375,0.0275,0.04125,-0.01012,22.565957284122344,0.3029890657456643,3.58162585928517,1.0,1202554.878490625,2405109.75698125,3607664.635471875,False,True,False,False,False,False,False,False
MAR024,Stokvis Nord Afrique,SNO,Distribution & Commerce,Casablanca-Settat,2019,6.000134300511608,0,,0.0001044481426606,6.438831157182563e-06,-1.5647620775312322e-08,10.0,1.3943926484805211e-11,-0.057,-0.884,2,0.01375,0.0275,0.04125,-0.0015675,27.393872352697134,0.0006595730678712,1.347269907301572,-1.5647620775312322e-08,0.15125,0.3025,0.45375,False,True,False,False,False,False,False,False
MAR024,Stokvis Nord Afrique,SNO,Distribution & Commerce,Casablanca-Settat,2020,6.000000003106398,0,6.000134300511608,1.0072216083692088e-10,1.0383083722657664e-10,8.37956924209146e-10,10.0,7.491021158807597e-11,0.283,-0.132,0,0.01375,0.0275,0.04125,0.0077824999999999995,27.36308387678003,6.860501059455713e-10,1.2917888007755989,8.37956924209146e-10,0.78791625,1.5758325,2.36374875,False,True,False,False,False,False,False,False
MAR024,Stokvis Nord Afrique,SNO,Distribution & Commerce,Casablanca-Settat,2023,-0.5259230994810101,1,6.000000003106398,-0.2276653640771733,0.1625017902080733,-0.1727213208666653,0.0227328009311355,0.0761135094216093,-1.624,-2.126,6,0.01375,0.0275,0.04125,-0.044660000000000005,6.191892031178458,0.9,0.7498679386516031,-0.1727213208666653,0.5115275,1.023055,1.5345825,False,True,False,False,False,False,False,False
MAR024,Stokvis Nord Afrique,SNO,Distribution & Commerce,Casablanca-Settat,2024,6.689294351126296,0,-0.5259230994810101,0.0579556846778648,0.491838697137713,-0.0340405507703009,10.0,0.0435071710620537,-0.368,-1.164,1,0.01375,0.0275,0.04125,-0.01012,6.191892031178458,0.9,1.0942847347732167,-0.0340405507703009,0.29239375,0.5847875,0.87718125,False,True,False,False,False,False,False,False
MAR025,Maghreb Oxygène,MOX,Distribution & Commerce,Casablanca-Settat,2019,6.126808761759784,0,,0.0001942410326324,5.736458765515971e-11,0.0383562631514868,10.0,4.040408288999067e-09,-0.057,-0.884,2,0.01375,0.0275,0.04125,-0.0015675,26.93678228935985,0.0014717191552235,1.996304818055512,0.0383562631514868,27.7475,55.495,83.2425,False,True,False,False,False,False,False,False
MAR025,Maghreb Oxygène,MOX,Distribution & Commerce,Casablanca-Settat,2020,10.68995848331819,0,6.126808761759784,0.0002092304475997,7.275237145088008e-05,0.0039781554400187,10.0,4.676477640508977,0.283,-0.132,0,0.01375,0.0275,0.04125,0.0077824999999999995,26.97901491795844,0.0014660077054017,2.083119636511847,0.0039781554400187,33501084511.30375,67002169022.6075,100503253533.91124,False,True,False,False,False,False,False,False
MAR025,Maghreb Oxygène,MOX,Distribution & Commerce,Casablanca-Settat,2021,11.102757800962848,0,10.68995848331819,0.0001651547731067,4.572226837304267e-11,0.031078671263972,10.0,5.0,-0.975,-1.804,5,0.01375,0.0275,0.04125,-0.0268125,27.0273114886424,0.0014517318219228,1.7928878910600583,0.031078671263972,345113006319.2625,690226012638.525,1035339018957.7876,False,True,False,False,False,False,False,False
MAR025,Maghreb Oxygène,MOX,Distribution & Commerce,Casablanca-Settat,2022,11.011278194600912,0,11.102757800962848,0.0001749585299331,3.1504961617185765e-11,0.0033540134305711,10.0,5.0,-1.207,-2.073,4,0.01375,0.0275,0.04125,-0.0331925,27.014089414900145,0.0014869007563309,1.941077196068903,0.0033540134305711,38131953029.0325,76263906058.065,114395859087.0975,False,True,False,False,False,False,False,False
MAR025,Maghreb Oxygène,MOX,Distribution & Commerce,Casablanca-Settat,2023,6.00083437337645,0,11.011278194600912,0.0002162470748248,0.0002146284658862,1.340636076904128e-05,10.0,0.0002301560438818,-1.624,-2.126,6,0.01375,0.0275,0.04125,-0.044660000000000005,26.981553040484705,0.0015849692900854,2.376014580503228,1.340636076904128e-05,1652968.893125,3305937.78625,4958906.679375,False,True,False,False,False,False,False,False
MAR025,Maghreb Oxygène,MOX,Distribution & Commerce,Casablanca-Settat,2024,6.000666519011834,0,6.00083437337645,-2.247221837191554e-11,5.482029429663618e-07,0.0001045066754728,10.0,0.0003208795256197,-0.368,-1.164,1,0.01375,0.0275,0.04125,-0.01012,27.024267245653185,0.0015481011533325,0.6666666666666666,0.0001045066754728,2405109.4645875,4810218.929175,7215328.3937625,False,True,False,False,False,False,False,False
MAR027,Résidences Dar Saada,RDS,Immobilier,Casablanca-Settat,2022,13.972174027029508,0,,0.2068268512328443,2.0,2.0,0.0873892886948846,4.271548232333163,-1.207,-2.073,4,0.0229,0.0458,0.0687,-0.055280600000000006,4.845328167461431,0.9,1.3486787149126878,1.0,12.4371274,24.8742548,37.3113822,False,False,False,True,False,False,False,False
MAR029,Colorado,COL,Immobilier,Casablanca-Settat,2019,15.213893110259091,0,,0.6685622168002788,2.0,2.0,0.019364083497928,5.0,-0.057,-0.884,2,0.0229,0.0458,0.0686999999999999,-0.0026106000000000002,6.352280903547264,0.9,6.086529919516302,1.0,11460339912.3553,22920679824.7106,34381019737.065895,False,False,False,True,False,False,False,False
MAR029,Colorado,COL,Immobilier,Casablanca-Settat,2021,14.717499485914043,0,15.213893110259091,0.2560148056755089,2.0,2.0,0.0171361985057234,5.0,-0.975,-1.804,5,0.0229,0.0458,0.0687,-0.044655,6.474507789861521,0.8999999999999999,7.17100371747212,1.0,1314607617108.0688,2629215234216.1377,3943822851324.206,False,False,False,True,False,False,False,False
MAR029,Colorado,COL,Immobilier,Casablanca-Settat,2022,11.473554735547356,0,14.717499485914043,-0.1845018450184501,0.059040590405904,2.0,0.02050020500205,5.0,-1.207,-2.073,4,0.0229,0.0458,0.0687,-0.055280600000000006,6.295266001439646,0.9,0.6666666666666666,1.0,139671582460.79913,279343164921.59827,419014747382.3973,False,False,False,True,False,False,False,False
MAR029,Colorado,COL,Immobilier,Casablanca-Settat,2023,14.687024092711193,0,11.473554735547356,0.2290210430009149,2.0,2.0,0.0203314018501575,5.0,-1.624,-2.126,6,0.0229,0.0458,0.0687,-0.0743792,6.3035343076165935,0.9,3.8549270072992696,1.0,13788791.2209,27577582.4418,41366373.6627,False,False,False,True,False,False,False,False
MAR029,Colorado,COL,Immobilier,Casablanca-Settat,2024,10.66644186863365,0,14.687024092711193,0.2198103266596417,2.0,0.1636810677906568,10.0,1.062521952932912,-0.368,-1.164,1,0.0229,0.0458,0.0687,-0.0168544,6.344583174843937,0.1030909729539866,3.8549270072992696,0.1636810677906568,13.8545,27.709,41.5635,False,False,False,True,False,False,False,False
MAR030,Immorente Invest,IMO,Immobilier,Casablanca-Settat,2019,4.669927837864798,0,,0.7067337585730151,-2.0,2.0,0.0137404575957112,0.0136030530197541,-0.057,-0.884,2,0.0229,0.0458,0.0687,-0.0026106000000000002,6.695356297485255,0.9,8.577594505363372,1.0,0.2519,0.5038,0.7556999999999999,False,False,False,True,False,False,False,False
MAR030,Immorente Invest,IMO,Immobilier,Casablanca-Settat,2021,1.6218959275756968,1,4.669927837864798,0.0415709300283685,0.9868396645239796,0.0289386403377514,0.0137404575957112,0.0866934935360765,-0.975,-1.804,5,0.0229,0.0458,0.0687,-0.044655,6.695356297485255,0.9,3.590030048539949,0.0289386403377514,1.6053816,3.2107632,4.8161448,False,False,False,True,False,False,False,False
MAR030,Immorente Invest,IMO,Immobilier,Casablanca-Settat,2022,2.946026958635424,0,1.6218959275756968,-0.019719391445965,2.0,0.0237958329159818,0.0137399648449259,0.0829200008408858,-1.207,-2.073,4,0.0229,0.0458,0.0687,-0.055280600000000006,6.695392159436532,0.9000000000000001,0.6666666666666666,0.0237958329159818,1.5355595000000002,3.0711190000000004,4.6066785,False,False,False,True,False,False,False,False
MAR030,Immorente Invest,IMO,Immobilier,Casablanca-Settat,2023,2.800243819840303,0,2.946026958635424,-1.013218447870924e-06,2.0,5.00337401743141e-05,1.1257982754121378e-05,7.316957021299878e-05,-1.624,-2.126,6,0.0229,0.0458,0.0687,-0.0743792,13.802378711453136,0.9,0.6666666666666666,5.00337401743141e-05,1.6537235,3.307447,4.9611705,False,False,False,True,False,False,False,False
MAR030,Immorente Invest,IMO,Immobilier,Casablanca-Settat,2024,2.101688794050653,0,2.800243819840303,0.3471915243401225,0.7007273391509394,0.0370253821436577,0.0092255092711755,0.5763216233944154,-0.368,-1.164,1,0.0229,0.0458,0.0687,-0.0168544,7.093728493683704,0.8999999999999999,1.7667513816612213,0.0370253821436577,15.8952564,31.7905128,47.6857692,False,False,False,True,False,False,False,False
MAR031,Maroc Telecom,IAM,Telecom & Technologies,Rabat-Sale-Kenitra,2020,6.717848965450385,0,,-0.4,0.123500563720315,2.0,0.0442654350252025,0.3983889152268227,0.484,-0.344,2,0.004575,0.00915,0.013725,0.0044285999999999996,5.525496762872705,0.9,0.6666666666666666,1.0,0.4575,0.915,1.3725,False,False,False,False,False,False,True,False
MAR031,Maroc Telecom,IAM,Telecom & Technologies,Rabat-Sale-Kenitra,2021,7.318267058851468,0,6.717848965450385,-0.4000000000000001,0.3155119945446958,2.0,0.1130867363959483,0.6886982246513252,-0.682,-1.328,4,0.004575,0.00915,0.013725,-0.006240300000000001,4.587545784634352,0.9,0.6666666666666666,1.0,0.309575,0.61915,0.928725,False,False,False,False,False,False,True,False
MAR031,Maroc Telecom,IAM,Telecom & Technologies,Rabat-Sale-Kenitra,2022,6.311826053751727,0,7.318267058851468,-0.4000000000000001,0.0696324082705331,2.0,0.0249578524267143,0.0793659707169517,-1.828,-2.415,5,0.004575,0.00915,0.013725,-0.0167262,6.098512388430866,0.9,0.6666666666666666,1.0,0.16165,0.3233,0.48495,False,False,False,False,False,False,True,False
MAR031,Maroc Telecom,IAM,Telecom & Technologies,Rabat-Sale-Kenitra,2023,6.227034745588962,0,6.311826053751727,-0.4000000000000001,0.0452259488404066,2.0,0.0502510542671185,0.013567784652122,-1.242,-1.997,3,0.004575,0.00915,0.013725,-0.0113643,5.398669360474741,0.9,0.6666666666666666,1.0,0.013725,0.02745,0.041175,False,False,False,False,False,False,True,False
MAR031,Maroc Telecom,IAM,Telecom & Technologies,Rabat-Sale-Kenitra,2024,13.94373239353055,0,6.227034745588962,-0.3999999999999999,2.0,2.0,0.0395539892175825,5.0,-0.702,-1.358,1,0.004575,0.00915,0.013725,-0.0064233,5.638034333334139,0.9,0.6666666666666667,1.0,4166875.144905,8333750.28981,12500625.434715,False,False,False,False,False,False,True,False
MAR032,HPS,HPS,Telecom & Technologies,Casablanca-Settat,2021,12.01428991141916,0,,-0.4000000000000001,0.5903127639868503,2.0,0.1130867363959483,5.0,-0.975,-1.804,5,0.004575,0.00915,0.013725,-0.00892125,4.587545784634352,0.9,0.6666666666666666,1.0,92469.9915,184939.983,277409.9745,False,False,False,False,False,False,True,False
MAR032,HPS,HPS,Telecom & Technologies,Casablanca-Settat,2022,11.392693014671472,0,12.01428991141916,-0.4000000000000001,0.1840845022967464,2.0,0.0249578524267143,5.0,-1.207,-2.073,4,0.004575,0.00915,0.013725,-0.011044050000000001,6.098512388430866,0.9,0.6666666666666666,1.0,92515.746075,185031.49215,277547.23822500004,False,False,False,False,False,False,True,False
MAR032,HPS,HPS,Telecom & Technologies,Casablanca-Settat,2023,6.73725988036229,0,11.392693014671472,-0.4000000000000001,0.559833930315858,0.4252550743514598,0.0502510542671185,5.0,-1.624,-2.126,6,0.004575,0.00915,0.013725,-0.0148596,5.398669360474741,0.9,0.6666666666666666,0.4252550743514598,5.4511125,10.902225,16.353337500000002,False,False,False,False,False,False,True,False
MAR032,HPS,HPS,Telecom & Technologies,Casablanca-Settat,2024,13.45549772762332,0,6.73725988036229,-0.3999999999999999,2.0,2.0,0.0395539892175825,4.51176533409277,-0.368,-1.164,1,0.004575,0.00915,0.013725,-0.0033672,5.638034333334139,0.9,0.6666666666666667,1.0,5.798355000000001,11.596710000000002,17.395065000000002,False,False,False,False,False,False,True,False
MAR033,Disway,DIS,Telecom & Technologies,Casablanca-Settat,2021,10.593016260741829,0,,-0.4000000000000001,1.1513439793186977,1.3312977720782062,0.1130867363959483,5.0,-0.975,-1.804,5,0.004575,0.00915,0.013725,-0.00892125,4.587545784634352,0.9,0.6666666666666666,1.0,46235.150537500005,92470.301075,138705.4516125,False,False,False,False,False,False,True,False
MAR033,Disway,DIS,Telecom & Technologies,Casablanca-Settat,2022,5.592497145445629,0,10.593016260741829,-0.4000000000000001,0.2985365963229596,0.1938094542840777,0.0249578524267143,5.0,-1.207,-2.073,4,0.004575,0.00915,0.013725,-0.011044050000000001,6.098512388430866,0.9,0.6666666666666666,0.1938094542840777,46257.9538625,92515.907725,138773.8615875,False,False,False,False,False,False,True,False
MAR033,Disway,DIS,Telecom & Technologies,Casablanca-Settat,2023,6.73725988036229,0,5.592497145445629,-0.4000000000000001,0.559833930315858,0.4252550743514598,0.0502510542671185,5.0,-1.624,-2.126,6,0.004575,0.00915,0.013725,-0.0148596,5.398669360474741,0.9,0.6666666666666666,0.4252550743514598,5.4511125,10.902225,16.353337500000002,False,False,False,False,False,False,True,False
MAR033,Disway,DIS,Telecom & Technologies,Casablanca-Settat,2024,6.010748163706051,0,6.73725988036229,-0.3999999999999999,0.4063187497775087,0.2721725819657541,0.0395539892175825,5.0,-0.368,-1.164,1,0.004575,0.00915,0.013725,-0.0033672,5.638034333334139,0.8999999999999999,0.6666666666666667,0.2721725819657541,255903.7752465,511807.550493,767711.3257395001,False,False,False,False,False,False,True,False
MAR034,M2M Group,M2M,Telecom & Technologies,Casablanca-Settat,2023,0.7501506325602714,1,,-0.4000000000000001,2.0,-2.0,0.0502510542671185,5.0,-1.624,-2.126,6,0.004575,0.00915,0.013725,-0.0148596,5.398669360474741,0.9,0.6666666666666666,-1.0,224187.852639,448375.705278,672563.557917,False,False,False,False,False,False,True,False
MAR034,M2M Group,M2M,Telecom & Technologies,Casablanca-Settat,2024,13.94373239353055,0,0.7501506325602714,-0.3999999999999999,2.0,2.0,0.0395539892175825,5.0,-0.368,-1.164,1,0.004575,0.00915,0.013725,-0.0033672,5.638034333334139,0.9,0.6666666666666667,1.0,255903.7752465,511807.550493,767711.3257395001,False,False,False,False,False,False,True,False
MAR035,CTM,CTM,Transport & Logistique,Casablanca-Settat,2020,0.1583216005665331,1,,0.1930953192268853,1.331315512801196e-09,-0.022258523945116,3.2568772696594616e-11,6.034462977073651e-05,0.283,-0.132,0,0.064125,0.12825,0.192375,0.03629475,26.55561278802269,0.8999999999999999,1.5950373783797491,-0.022258523945116,1320146.42099625,2640292.8419925,3960439.262988751,False,False,False,False,False,False,False,True
MAR035,CTM,CTM,Transport & Logistique,Casablanca-Settat,2021,1.9631542684226435,0,0.1583216005665331,-0.3999999999999999,0.4267045716044203,7.94229292793365e-08,3.076093402041133,0.0001115648561086,-0.975,-1.804,5,0.064125,0.12825,0.192375,-0.12504375,26.492478126538582,0.3818256303671155,0.6666666666666667,7.94229292793365e-08,2291352.2055,4582704.411,6874056.6165000005,False,False,False,False,False,False,False,True
MAR035,CTM,CTM,Transport & Logistique,Casablanca-Settat,2022,5.519044726962346,0,1.9631542684226435,-0.4,6.449388264079308e-05,-0.0003583876166848,10.0,0.0001371146617089,-1.207,-2.073,4,0.064125,0.12825,0.192375,-0.15479775,26.41109276376664,0.0001449128016047,0.6666666666666666,-0.0003583876166848,2595990.6442125,5191981.288425,7787971.932637501,False,False,False,False,False,False,False,True
MAR035,CTM,CTM,Transport & Logistique,Casablanca-Settat,2023,1.5076704126558016,1,5.519044726962346,0.7999999859092255,2.134156298446754e-06,0.1659572942367397,4.0787485303033744e-11,8.37074019997595e-06,-1.624,-2.126,6,0.064125,0.12825,0.192375,-0.20827800000000002,29.20716797085592,0.0506945401505314,10.0,0.1659572942367397,2595990.6442125,5191981.288425,7787971.932637501,False,False,False,False,False,False,False,True
MAR035,CTM,CTM,Transport & Logistique,Casablanca-Settat,2024,14.396190476190476,0,1.5076704126558016,-0.3999999999999998,2.0,2.0,0.7936507936507937,5.0,-0.368,-1.164,1,0.064125,0.12825,0.192375,-0.047196,2.6390573296152584,0.9,0.6666666666666667,1.0,2595990.6442125,5191981.288425,7787971.932637501,False,False,False,False,False,False,False,True
MAR036,Marsa Maroc,MSA,Transport & Logistique,Casablanca-Settat,2019,6.927563573375403,0,,-0.4000000000000001,0.9384552633146808,0.1283232278791378,2.102491793782584,4.408764476464145,-0.057,-0.884,2,0.064125,0.12825,0.192375,-0.007310250000000001,5.385407490437048,0.4747042837043249,0.6666666666666666,0.1283232278791378,61.68748050000001,123.374961,185.06244150000003,False,False,False,False,False,False,False,True
MAR036,Marsa Maroc,MSA,Transport & Logistique,Casablanca-Settat,2020,0.3625469319153183,1,6.927563573375403,-0.100737462360676,1.479920210693637,-2.0,0.0192393196283963,5.0,0.283,-0.132,0,0.064125,0.12825,0.192375,0.03629475,6.358744805371171,0.9000000000000001,0.6666666666666666,-1.0,1768025830314.0566,3536051660628.1133,5304077490942.17,False,False,False,False,False,False,False,True
MAR036,Marsa Maroc,MSA,Transport & Logistique,Casablanca-Settat,2021,2.388977710575294,0,0.3625469319153183,0.1241315133620847,0.0071633131174366,2.584138897333653e-11,3.716652093442105,2.584138897333653e-11,-0.975,-1.804,5,0.064125,0.12825,0.192375,-0.12504375,31.98890588653424,0.3382798094648596,1.8661710315765416,2.584138897333653e-11,129.40425,258.8085,388.21275,False,False,False,False,False,False,False,True
MAR036,Marsa Maroc,MSA,Transport & Logistique,Casablanca-Settat,2022,3.958329290203321,0,2.388977710575294,0.1217611690451695,0.008651653800004,0.1691614164671703,4.573026829178335,0.4980548001804488,-1.207,-2.073,4,0.064125,0.12825,0.192375,-0.15479775,32.020501499879494,0.2935257415333747,1.8064837476485271,0.1691614164671703,2574136764879.487,5148273529758.974,7722410294638.461,False,False,False,False,False,False,False,True
MAR036,Marsa Maroc,MSA,Transport & Logistique,Casablanca-Settat,2023,4.159596236845839,0,3.958329290203321,0.2245510478245343,0.011747109951488,0.0101715759846251,5.47850939695386,0.5530171866027354,-1.624,-2.126,6,0.064125,0.12825,0.192375,-0.20827800000000002,31.99930130035236,0.2575045849754416,2.7087249968754503,0.0101715759846251,2798246608663.653,5596493217327.306,8394739825990.96,False,False,False,False,False,False,False,True
MAR036,Marsa Maroc,MSA,Transport & Logistique,Casablanca-Settat,2024,8.148390996964668,0,4.159596236845839,0.2541017624943849,0.0139264123843234,0.9223895950110604,7.966809588781791,4.878277800303772e-07,-0.368,-1.164,1,0.064125,0.12825,0.192375,-0.047196,32.049703131520914,0.1925647781994528,2.8214932842579983,0.9223895950110604,2595990.6442125,5191981.288425,7787971.932637501,False,False,False,False,False,False,False,True
MAR037,TIMAR,TIM,Transport & Logistique,Casablanca-Settat,2020,13.77597342593824,0,,-0.2765203916464441,0.1373012808546873,1.30845865286511,7.662770913770913,5.0,0.283,-0.132,0,0.064125,0.12825,0.192375,0.03629475,5.968878900804411,0.1986871814804112,0.6666666666666667,1.0,990.099426375,1980.19885275,2970.2982791250006,False,False,False,False,False,False,False,True
MAR037,TIMAR,TIM,Transport & Logistique,Casablanca-Settat,2021,7.588068908010227,0,13.77597342593824,-0.3999999999999999,2.0,0.0758395694228269,0.0296638815248303,5.0,-0.975,-1.804,5,0.064125,0.12825,0.192375,-0.12504375,5.925770692162589,0.9,0.6666666666666667,0.0758395694228269,21553895.82218625,43107791.6443725,64661687.46655876,False,False,False,False,False,False,False,True
