firm_id,year,sector,carbon_cost_low_kMAD,carbon_cost_mid_kMAD,carbon_cost_high_kMAD,carbon_burden_low,carbon_burden_mid,carbon_burden_high,zscore,zscore_carbon_low,zscore_carbon_mid,zscore_carbon_high,in_distress,distress_carbon_low,distress_carbon_mid,distress_carbon_high
MAR031,2021,Telecom & Technologies,0.309575,0.61915,0.9287249999999999,0.004575,0.00915,0.013725000000000001,7.318267058851468,7.303169558851468,7.288072058851468,7.272974558851468,0,0,0,0
MAR031,2022,Telecom & Technologies,0.16165,0.3233,0.48495,0.004575,0.00915,0.013725000000000001,6.311826053751727,6.296728553751726,6.281631053751727,6.266533553751726,0,0,0,0
MAR031,2023,Telecom & Technologies,0.013725000000000001,0.027450000000000002,0.041175,0.004575,0.00915,0.013725000000000001,6.227034745588962,6.211937245588961,6.196839745588962,6.1817422455889615,0,0,0,0
MAR031,2024,Telecom & Technologies,4166875.144905,8333750.28981,12500625.434715,0.004575,0.00915,0.013725000000000001,13.94373239353055,13.92863489353055,13.913537393530548,13.898439893530549,0,0,0,0
MAR032,2021,Telecom & Technologies,92469.9915,184939.983,277409.9745,0.004575,0.00915,0.013725000000000001,12.01428991141916,11.99919241141916,11.98409491141916,11.96899741141916,0,0,0,0
MAR032,2022,Telecom & Technologies,92515.746075,185031.49215,277547.23822500004,0.004575,0.00915,0.013725000000000001,11.392693014671472,11.377595514671473,11.362498014671472,11.347400514671472,0,0,0,0
MAR032,2023,Telecom & Technologies,5.4511125,10.902225,16.353337500000002,0.004575,0.00915,0.013725000000000001,6.73725988036229,6.722162380362289,6.70706488036229,6.691967380362289,0,0,0,0
MAR032,2024,Telecom & Technologies,5.798355000000001,11.596710000000002,17.395065000000002,0.004575,0.00915,0.013725000000000001,13.45549772762332,13.44040022762332,13.425302727623318,13.410205227623319,0,0,0,0
MAR033,2021,Telecom & Technologies,46235.150537500005,92470.30107500001,138705.4516125,0.004575,0.00915,0.013725,10.593016260741829,10.577918760741829,10.562821260741828,10.547723760741828,0,0,0,0
MAR033,2022,Telecom & Technologies,46257.9538625,92515.907725,138773.8615875,0.004575,0.00915,0.013725000000000001,5.592497145445629,5.577399645445628,5.562302145445629,5.547204645445628,0,0,0,0
MAR033,2023,Telecom & Technologies,5.4511125,10.902225,16.353337500000002,0.004575,0.00915,0.013725000000000001,6.73725988036229,6.722162380362289,6.70706488036229,6.691967380362289,0,0,0,0
MAR033,2024,Telecom & Technologies,255903.7752465,511807.550493,767711.3257395001,0.004575,0.00915,0.013725000000000001,6.010748163706051,5.9956506637060505,5.980553163706051,5.9654556637060505,0,0,0,0
MAR034,2023,Telecom & Technologies,224187.85263900002,448375.70527800004,672563.557917,0.004575,0.00915,0.013725000000000001,0.7501506325602714,0.7350531325602714,0.7199556325602714,0.7048581325602714,1,1,1,1
MAR034,2024,Telecom & Technologies,255903.7752465,511807.550493,767711.3257395001,0.004575,0.00915,0.013725000000000001,13.94373239353055,13.92863489353055,13.913537393530548,13.898439893530549,0,0,0,0
MAR035,2020,Transport & Logistique,1320146.4209962501,2640292.8419925002,3960439.262988751,0.064125,0.12825,0.19237500000000002,0.1583216005665331,-0.053290899433466876,-0.26490339943346686,-0.47651589943346695,1,1,1,1
MAR035,2021,Transport & Logistique,2291352.2055,4582704.411,6874056.6165000005,0.064125,0.12825,0.19237500000000002,1.9631542684226435,1.7515417684226435,1.5399292684226435,1.3283167684226433,0,1,1,1
MAR035,2022,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,5.519044726962346,5.307432226962346,5.095819726962347,4.884207226962347,0,0,0,0
MAR035,2023,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,1.5076704126558016,1.2960579126558016,1.0844454126558016,0.8728329126558015,1,1,1,1
MAR035,2024,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,14.396190476190476,14.184577976190477,13.972965476190476,13.761352976190476,0,0,0,0
MAR036,2019,Transport & Logistique,61.68748050000001,123.37496100000001,185.06244150000003,0.064125,0.12825,0.19237500000000002,6.927563573375403,6.715951073375403,6.504338573375403,6.292726073375404,0,0,0,0
MAR036,2020,Transport & Logistique,1768025830314.0566,3536051660628.1133,5304077490942.17,0.064125,0.12825,0.192375,0.3625469319153183,0.1509344319153183,-0.06067806808468168,-0.27229056808468166,1,1,1,1
MAR036,2021,Transport & Logistique,129.40425,258.8085,388.21275,0.064125,0.12825,0.19237500000000002,2.388977710575294,2.177365210575294,1.9657527105752939,1.7541402105752937,0,0,0,1
MAR036,2022,Transport & Logistique,2574136764879.487,5148273529758.974,7722410294638.461,0.064125,0.12825,0.19237500000000002,3.958329290203321,3.7467167902033207,3.535104290203321,3.3234917902033208,0,0,0,0
MAR036,2023,Transport & Logistique,2798246608663.653,5596493217327.306,8394739825990.96,0.064125,0.12825,0.19237500000000002,4.159596236845839,3.9479837368458384,3.7363712368458386,3.5247587368458384,0,0,0,0
MAR036,2024,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,8.148390996964668,7.936778496964668,7.725165996964668,7.5135534969646685,0,0,0,0
MAR037,2020,Transport & Logistique,990.0994263750001,1980.1988527500002,2970.2982791250006,0.064125,0.12825,0.19237500000000002,13.77597342593824,13.56436092593824,13.35274842593824,13.14113592593824,0,0,0,0
MAR037,2021,Transport & Logistique,21553895.82218625,43107791.6443725,64661687.46655876,0.064125,0.12825,0.19237500000000002,7.588068908010227,7.376456408010227,7.164843908010226,6.953231408010227,0,0,0,0
MAR037,2023,Transport & Logistique,25.9065,51.813,77.71950000000001,0.064125,0.12825,0.19237500000000002,15.99857873224283,15.78696623224283,15.57535373224283,15.36374123224283,0,0,0,0
MAR038,2019,Transport & Logistique,4099186526744.638,8198373053489.276,12297559580233.916,0.064125,0.12825,0.19237500000000002,11.121393177856111,10.909780677856112,10.698168177856111,10.486555677856112,0,0,0,0
MAR038,2021,Transport & Logistique,2291352.2055,4582704.411,6874056.6165000005,0.064125,0.12825,0.19237500000000002,2.217448886420289,2.005836386420289,1.7942238864202888,1.5826113864202886,0,0,1,1
MAR038,2023,Transport & Logistique,6096913823397.6875,12193827646795.375,18290741470193.066,0.064125,0.12825,0.19237500000000005,11.221434466705588,11.009821966705589,10.798209466705588,10.586596966705589,0,0,0,0
MAR038,2024,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,10.989537647931318,10.777925147931319,10.566312647931317,10.354700147931318,0,0,0,0
MAR039,2019,Chimie & Parachimie,68750188.40616076,137500376.8123215,206250565.21848226,0.073275,0.14655,0.21982500000000002,6.003184751705368,5.761377251705368,5.519569751705368,5.277762251705369,0,0,0,0
MAR039,2020,Chimie & Parachimie,120247.29539550001,240494.59079100002,360741.8861865,0.073275,0.14655,0.21982500000000002,9.300039759242551,9.058232259242551,8.816424759242551,8.574617259242551,0,0,0,0
MAR039,2021,Chimie & Parachimie,6.851285775000001,13.702571550000002,20.553857325000003,0.073275,0.14655,0.21982500000000002,2.331693053802928,2.0898855538029277,1.848078053802928,1.6062705538029278,0,0,0,1
MAR039,2022,Chimie & Parachimie,7.87281255,15.7456251,23.61843765,0.073275,0.14655,0.21982500000000002,6.0000354626915,5.7582279626915,5.516420462691499,5.274612962691499,0,0,0,0
MAR039,2023,Chimie & Parachimie,26.144520000000004,52.28904000000001,78.43356000000001,0.073275,0.14655,0.21982500000000002,4.842616513345974,4.600809013345974,4.359001513345974,4.117194013345975,0,0,0,0
MAR039,2024,Chimie & Parachimie,58215275307.47558,116430550614.95116,174645825922.42673,0.073275,0.14655,0.219825,0.7311111111111117,0.4893036111111117,0.2474961111111117,0.005688611111111741,1,1,1,1
MAR040,2020,Chimie & Parachimie,132621621.41162775,265243242.8232555,397864864.23488325,0.073275,0.14655,0.219825,12.600159230177866,12.358351730177866,12.116544230177865,11.874736730177865,0,0,0,0
MAR040,2021,Chimie & Parachimie,6.851285775000001,13.702571550000002,20.553857325000003,0.073275,0.14655,0.21982500000000002,4.9356075268817206,4.69380002688172,4.45199252688172,4.210185026881721,0,0,0,0
MAR040,2022,Chimie & Parachimie,7.87281255,15.7456251,23.61843765,0.073275,0.14655,0.21982500000000002,13.55098139701699,13.30917389701699,13.06736639701699,12.82555889701699,0,0,0,0
MAR040,2023,Chimie & Parachimie,30929859.985465877,61859719.97093175,92789579.95639762,0.073275,0.14655,0.219825,13.60311129808786,13.36130379808786,13.11949629808786,12.87768879808786,0,0,0,0
MAR040,2024,Chimie & Parachimie,219211534.95870003,438423069.91740006,657634604.8761001,0.073275,0.14655,0.21982500000000002,19.45136490510091,19.20955740510091,18.96774990510091,18.72594240510091,0,0,0,0
MAR041,2020,Chimie & Parachimie,66370934.35351163,132741868.70702326,199112803.0605349,0.073275,0.14655,0.21982500000000002,15.574562062828914,15.332754562828914,15.090947062828914,14.849139562828913,0,0,0,0
MAR041,2021,Chimie & Parachimie,6.851285775000001,13.702571550000002,20.553857325000003,0.073275,0.14655,0.21982500000000002,7.558629330993436,7.316821830993436,7.075014330993436,6.833206830993436,0,0,0,0
MAR041,2022,Chimie & Parachimie,7.87281255,15.7456251,23.61843765,0.073275,0.14655,0.21982500000000002,14.293209057101492,14.051401557101492,13.809594057101492,13.567786557101492,0,0,0,0
MAR041,2023,Chimie & Parachimie,61859693.826411754,123719387.65282351,185579081.47923526,0.073275,0.14655,0.21982500000000002,9.203222832272369,8.961415332272368,8.719607832272368,8.477800332272368,0,0,0,0
MAR041,2024,Chimie & Parachimie,71202689.38605826,142405378.7721165,213608068.15817475,0.073275,0.14655,0.21982500000000002,10.311793396072414,10.069985896072414,9.828178396072413,9.586370896072413,0,0,0,0
MAR045,2023,Industrie (autres),2706877219855.9326,5413754439711.865,8120631659567.797,0.0458,0.0916,0.1374,14.13505376344086,13.98391376344086,13.83277376344086,13.68163376344086,0,0,0,0
MAR045,2024,Industrie (autres),1677569.651514,3355139.303028,5032708.954542,0.0458,0.0916,0.1374,14.13505376344086,13.98391376344086,13.83277376344086,13.68163376344086,0,0,0,0
MAR046,2019,Industrie (autres),32.5638,65.1276,97.6914,0.0458,0.0916,0.1374,3.788903225806452,3.6377632258064523,3.486623225806452,3.335483225806452,0,0,0,0
MAR046,2020,Industrie (autres),486761.07134200004,973522.1426840001,1460283.214026,0.0458,0.0916,0.1374,6.429150723241437,6.2780107232414375,6.126870723241438,5.975730723241437,0,0,0,0
MAR046,2021,Industrie (autres),0.5038,1.0076,1.5113999999999999,0.0458,0.0916,0.1374,-1.039624228895234,-1.190764228895234,-1.3419042288952339,-1.493044228895234,1,1,1,1
MAR046,2022,Industrie (autres),41403718.712709,82807437.425418,124211156.138127,0.0458,0.0916,0.1374,0.9350537634408608,0.7839137634408608,0.6327737634408608,0.48163376344086084,1,1,1,1
MAR046,2023,Industrie (autres),82807436.921618,165614873.843236,248422310.76485398,0.0458,0.0916,0.1374,14.13505376344086,13.98391376344086,13.83277376344086,13.68163376344086,0,0,0,0
MAR046,2024,Industrie (autres),1677569.651514,3355139.303028,5032708.954542,0.0458,0.0916,0.1374,14.13505376344086,13.98391376344086,13.83277376344086,13.68163376344086,0,0,0,0
MAR047,2021,Industrie (autres),3.1768712000000003,6.353742400000001,9.5306136,0.0458,0.0916,0.1374,-0.2225136165151513,-0.3736536165151513,-0.5247936165151513,-0.6759336165151513,1,1,1,1
MAR049,2020,Industrie (autres),0.0,0.0,0.0,0.0,0.0,0.0,6.001289666757534,6.001289666757534,6.001289666757534,6.001289666757534,0,0,0,0
MAR049,2021,Industrie (autres),282.3112,564.6224,846.9336,0.0458,0.0916,0.1374,0.0007082726739489,-0.1504317273260511,-0.3015717273260511,-0.452711727326051,1,1,1,1
MAR049,2022,Industrie (autres),16499952.324553002,32999904.649106003,49499856.973659,0.0458,0.0916,0.1374,0.0005751266241368,-0.1505648733758632,-0.3017048733758632,-0.45284487337586316,1,1,1,1
MAR049,2023,Industrie (autres),58670300.461637996,117340600.92327599,176010901.38491398,0.0458,0.0916,0.1374,6.620594358490169,6.469454358490169,6.318314358490169,6.167174358490168,0,0,0,0
MAR049,2024,Industrie (autres),1677569.651514,3355139.303028,5032708.954542,0.0458,0.0916,0.1374,1.5364761839025585,1.3853361839025584,1.2341961839025584,1.0830561839025585,1,1,1,1
MAR050,2020,Industrie (autres),8233033.42587,16466066.85174,24699100.27761,0.0458,0.0916,0.1374,7.053142147687233,6.9020021476872335,6.750862147687234,6.599722147687233,0,0,0,0
MAR050,2021,Industrie (autres),282.3112,564.6224,846.9336,0.0458,0.0916,0.1374,9.7600034393325,9.6088634393325,9.4577234393325,9.3065834393325,0,0,0,0
MAR050,2024,Industrie (autres),13.0988,26.1976,39.2964,0.0458,0.0916,0.1374,13.583524303974732,13.432384303974732,13.281244303974733,13.130104303974733,0,0,0,0
MAR051,2019,Industrie (autres),4580.0,9160.0,13740.0,0.0458,0.0916,0.1374,6.120739411910057,5.969599411910057,5.818459411910057,5.667319411910057,0,0,0,0
MAR051,2020,Industrie (autres),924794.5160000001,1849589.0320000001,2774383.548,0.0458,0.0916,0.1374,14.32,14.16886,14.01772,13.86658,0,0,0,0
MAR051,2021,Industrie (autres),925252.5618,1850505.1236,2775757.6854,0.0458,0.0916,0.1374,2.3788312165390004,2.2276912165390006,2.0765512165390003,1.9254112165390005,0,0,0,0
MAR051,2022,Industrie (autres),925710.6076,1851421.2152,2777131.8227999997,0.0458,0.0916,0.1374,1.4607297586689731,1.309589758668973,1.158449758668973,1.0073097586689732,1,1,1,1
MAR051,2024,Industrie (autres),4.6609744,9.3219488,13.9829232,0.0458,0.0916,0.1374,7.180441160052145,7.029301160052145,6.878161160052145,6.727021160052145,0,0,0,0
MAR052,2019,Industrie (autres),4.122,8.244,12.366,0.0458,0.0916,0.1374,3.083951670220327,2.9328116702203273,2.781671670220327,2.630531670220327,0,0,0,0
MAR052,2020,Industrie (autres),210.222,420.444,630.6659999999999,0.0458,0.0916,0.1374,6.975458422174841,6.824318422174841,6.673178422174841,6.522038422174841,0,0,0,0
MAR052,2021,Industrie (autres),282.3112,564.6224,846.9336,0.0458,0.0916,0.1374,0.9143982652692452,0.7632582652692452,0.6121182652692452,0.46097826526924524,1,1,1,1
MAR052,2022,Industrie (autres),1079101.7234,2158203.4468,3237305.1702,0.0458,0.0916,0.1374,0.8633645509643069,0.7122245509643068,0.5610845509643069,0.40994455096430693,1,1,1,1
MAR052,2023,Industrie (autres),7521.963,15043.926,22565.889,0.0458,0.0916,0.1374,2.136622537062057,1.985482537062057,1.834342537062057,1.6832025370620571,0,0,0,1
MAR053,2020,Industrie (autres),65263557439.4152,130527114878.8304,195790672318.2456,0.0458,0.0916,0.1374,4.5442073476793805,4.393067347679381,4.241927347679381,4.090787347679381,0,0,0,0
MAR053,2021,Industrie (autres),0.5038,1.0076,1.5113999999999999,0.0458,0.0916,0.1374,-1.039624228895234,-1.190764228895234,-1.3419042288952339,-1.493044228895234,1,1,1,1
MAR053,2022,Industrie (autres),16499952.324553002,32999904.649106003,49499856.973659,0.0458,0.0916,0.1374,4.496250154596393,4.3451101545963935,4.193970154596394,4.042830154596393,0,0,0,0
MAR053,2023,Industrie (autres),58670300.461637996,117340600.92327599,176010901.38491398,0.0458,0.0916,0.1374,8.33610305958132,8.184963059581321,8.033823059581321,7.882683059581321,0,0,0,0
MAR053,2024,Industrie (autres),537927927880.895,1075855855761.79,1613783783642.6848,0.0458,0.0916,0.1374,9.38242186050582,9.23128186050582,9.08014186050582,8.92900186050582,0,0,0,0
MAR054,2020,Industrie (autres),30059394.835931998,60118789.671863995,90178184.50779599,0.0458,0.0916,0.1374,0.4713240356004705,0.3201840356004705,0.1690440356004705,0.017904035600470547,1,1,1,1
MAR054,2021,Industrie (autres),24781992.15873,49563984.31746,74345976.47619,0.0458,0.0916,0.1374,7.400731017251892,7.249591017251892,7.098451017251892,6.9473110172518915,0,0,0,0
MAR054,2022,Industrie (autres),31920802.925706003,63841605.851412006,95762408.777118,0.0458,0.0916,0.1374,7.537174011497447,7.386034011497447,7.234894011497447,7.083754011497447,0,0,0,0
MAR054,2023,Industrie (autres),34533164.001658,69066328.003316,103599492.004974,0.0458,0.0916,0.1374,14.087647403979949,13.936507403979949,13.785367403979949,13.63422740397995,0,0,0,0
MAR054,2024,Industrie (autres),41240416.622324,82480833.244648,123721249.86697198,0.0458,0.0916,0.1374,14.399857888224574,14.248717888224574,14.097577888224574,13.946437888224574,0,0,0,0
MAR055,2020,Industrie (autres),961892166383.2726,1923784332766.5452,2885676499149.818,0.0458,0.0916,0.1374,11.799046592872076,11.647906592872076,11.496766592872076,11.345626592872076,0,0,0,0
MAR055,2021,Industrie (autres),942552646189.2058,1885105292378.4116,2827657938567.617,0.0458,0.0916,0.1374,0.228569260074293,0.07742926007429302,-0.07371073992570698,-0.22485073992570692,1,1,1,1
