firm_id,firm_name,sector,region,year,total_assets,current_assets,current_liabilities,retained_earnings,ebit,total_debt,revenue,market_cap,ticker,year_listed,X1,X2,X3,X4,X5,zscore,zscore_zone,in_distress,in_grey,in_safe,log_assets,leverage,liquidity,roa,revenue_growth,zscore_lag1,carbon_cost_low_kMAD,carbon_cost_mid_kMAD,carbon_cost_high_kMAD,carbon_burden_low,carbon_burden_mid,carbon_burden_high,zscore_carbon_low,zscore_carbon_mid,zscore_carbon_high,distress_carbon_low,distress_carbon_mid,distress_carbon_high,spei12_mean,spei12_min,drought_months,severe_drought_months,drought_year,moderate_drought,severe_drought_year,spei_decile
MAR015,Managem,Energie & Mines,Casablanca-Settat,2022,19305158.0,15444126.4,23166189.6,2021.0,19931317.4,64808.8,380.2,42328768.24,MNG,2000,-0.4000000000000001,0.0001046870478863,1.0324348238952512,10.0,1.9694218508856545e-05,8.927201174939878,Safe,0,0,1,16.775882872055167,0.0033570717214539,0.6666666666666666,1.0,-0.5,7.901825235327702,87.0658,174.1316,261.1974,0.229,0.458,0.687,8.171501174939877,7.415801174939878,6.660101174939878,0,0,0,-1.207,-2.073,4,2,1,1,0,2
MAR015,Managem,Energie & Mines,Casablanca-Settat,2023,23242.2,18593.76,27890.64,609000.0,1044.7,20917.98,368.2,10.0,MNG,2000,-0.4,2.0,0.0449484128008536,0.0004780576327159,0.0158418738329418,2.484458470655388,Grey,0,1,0,10.05372487085723,0.8999999999999999,0.6666666666666666,0.0449484128008536,-0.0315623356128353,8.927201174939878,84.3178,168.6356,252.9534,0.229,0.458,0.687,1.728758470655388,0.973058470655388,0.2173584706553879,1,1,1,-1.624,-2.126,6,3,1,1,1,1
MAR015,Managem,Energie & Mines,Casablanca-Settat,2024,22.0,17.6,26.4,64.0,1252.3,19.8,8859.8,10.0,MNG,2000,-0.4,2.0,2.0,0.5050505050505051,5.0,14.223030303030304,Safe,0,0,1,3.091042453358316,0.9,0.6666666666666666,1.0,1.0,2.484458470655388,2028.8942,4057.7884,6086.6826,0.229,0.458,0.687,13.467330303030304,12.711630303030304,11.955930303030303,0,0,0,-0.368,-1.164,1,1,0,0,0,6
MAR016,SMI,Energie & Mines,Marrakech-Safi,2019,31.0,24.8,37.2,4743.0,885.0,27.9,2721138.73,26988.500000000004,SMI,2000,-0.4000000000000001,2.0,2.0,10.0,5.0,19.92,Safe,0,0,1,3.4339872044851463,0.8999999999999999,0.6666666666666666,1.0,,,623140.76917,1246281.53834,1869422.30751,0.229,0.458,0.687,19.1643,18.4086,17.652900000000002,0,0,0,-0.439,-1.074,2,1,0,0,0,5
MAR016,SMI,Energie & Mines,Marrakech-Safi,2020,31.0,14.8,22.200000000000003,36.0,522.1,27.9,98162.81,29734.4828,SMI,2000,-0.2387096774193549,1.1612903225806452,2.0,10.0,5.0,18.93935483870968,Safe,0,0,1,3.4339872044851463,0.8999999999999999,0.6666666666666666,1.0,-0.5,19.92,22479.28349,44958.56698,67437.85047,0.229,0.458,0.687,18.18365483870968,17.42795483870968,16.67225483870968,0,0,0,-0.387,-0.638,3,0,0,0,0,5
MAR016,SMI,Energie & Mines,Marrakech-Safi,2021,31.0,24.8,7.0,13.0,-7912.0,27.9,98162.81,63172902954872.86,SMI,2000,0.5741935483870968,0.4193548387096774,-2.0,10.0,5.0,5.676129032258065,Safe,0,0,1,3.4339872044851463,0.8999999999999999,3.542857142857143,-1.0,0.0,18.93935483870968,22479.28349,44958.56698,67437.85047,0.229,0.458,0.687,4.920429032258065,4.164729032258065,3.409029032258065,0,0,0,-1.51,-2.164,6,1,1,1,1,1
MAR016,SMI,Energie & Mines,Marrakech-Safi,2022,31.0,24.8,37.2,2021.0,19931317.4,27.9,4799545.55,42328768.24,SMI,2000,-0.4000000000000001,2.0,2.0,10.0,5.0,19.92,Safe,0,0,1,3.4339872044851463,0.8999999999999999,0.6666666666666666,1.0,1.0,5.676129032258065,1099095.93095,2198191.8619,3297287.7928500003,0.229,0.458,0.687,19.1643,18.4086,17.652900000000002,0,0,0,-2.343,-2.93,7,2,1,1,1,1
MAR016,SMI,Energie & Mines,Marrakech-Safi,2023,31.0,0.0,,98.5,209647865605.35,27.9,5039037.31,10.0,SMI,2000,-0.3999999999999999,2.0,2.0,0.3584229390681003,5.0,14.13505376344086,Safe,0,0,1,3.4339872044851463,0.8999999999999999,10.0,1.0,0.0498988409433889,19.92,1153939.54399,2307879.08798,3461818.63197,0.229,0.458,0.687,13.37935376344086,12.62365376344086,11.86795376344086,0,0,0,-1.508,-2.176,4,2,1,1,1,1
MAR016,SMI,Energie & Mines,Marrakech-Safi,2024,11441155.0,9152924.0,13729386.0,120.0,261235.0,10297039.5,5039037.31,10.0,SMI,2000,-0.4,1.0488451559304983e-05,0.0228329220257919,9.711529221578688e-07,0.4404308227622123,0.0357947319712621,Distress,1,0,0,16.252727500358116,0.9,0.6666666666666666,0.0228329220257919,0.0,14.13505376344086,1153939.54399,2307879.08798,3461818.63197,0.229,0.458,0.687,-0.7199052680287379,-1.475605268028738,-2.231305268028738,1,1,1,-0.833,-1.228,2,1,0,1,0,3
MAR017,TotalEnergies Marketing MA,Energie & Mines,Casablanca-Settat,2021,28719902763910.0,2316597347.52,3474896021.28,1338227520.84,1310666762931.0,4946875331.43,17543507331.06,63172902954872.86,TMA,2000,-4.0330870312539526e-05,4.659582352491956e-05,0.0456361838584638,10.0,0.0006108484236619,6.151227092265152,Safe,0,0,1,30.98861147444511,0.0001722455459579,0.6666666666666667,0.0456361838584638,,,4017463178.81274,8034926357.625481,12052389536.43822,0.229,0.458,0.687,5.395527092265152,4.639827092265152,3.884127092265152,0,0,0,-0.975,-1.804,5,0,0,1,0,3
MAR017,TotalEnergies Marketing MA,Energie & Mines,Casablanca-Settat,2023,31496192905786.0,4833271464.48,5684689612.61,1701519061.11,419295730166.0,737390238.56,20946422239.51,69290002134204.375,TMA,2000,-2.703241470093964e-05,5.40230073583726e-05,0.0133125845215716,10.0,0.0006650461629494,6.044639768396796,Safe,0,0,1,31.080887794322184,2.341204350524973e-05,0.85022609743875,0.0133125845215716,0.1939700451132304,6.151227092265152,4796730692.84779,9593461385.69558,14390192078.54337,0.229,0.458,0.687,5.288939768396796,4.533239768396796,3.777539768396796,0,0,0,-1.624,-2.126,6,3,1,1,1,1
MAR017,TotalEnergies Marketing MA,Energie & Mines,Casablanca-Settat,2024,31613913149619.0,2957038399.32,4402837051.51,1258505440.82,1340300419295.0,697106199.43,20909935556.16,69549075295523.06,TMA,2000,-4.57329861490881e-05,3.980859423709675e-05,0.0423959037576831,10.0,0.0006614156070208,6.1405687504559285,Safe,0,0,1,31.08461842916732,2.2050614111919937e-05,0.6716211308128817,0.0423959037576831,-0.0017419052730244,6.044639768396796,4788375242.360641,9576750484.72128,14365125727.08192,0.229,0.4580000000000001,0.687,5.3848687504559285,4.6291687504559285,3.873468750455928,0,0,0,-0.368,-1.164,1,1,0,0,0,6
MAR019,Stroc Industrie,Energie & Mines,Casablanca-Settat,2019,13661.8,10929.44,16394.16,-103.749,885.0,12295.62,8040.0,26988.500000000004,STR,2008,-0.3999999999999999,-0.0075940944824254,0.064779165263728,2.1949686148400818,0.5885022471416651,1.628622929140621,Distress,1,0,0,9.522358896039568,0.9,0.6666666666666667,0.064779165263728,,,1841.16,3682.32,5523.4800000000005,0.229,0.458,0.687,0.8729229291406209,0.1172229291406208,-0.6384770708593792,1,1,1,-0.057,-0.884,2,1,0,0,0,7
MAR019,Stroc Industrie,Energie & Mines,Casablanca-Settat,2021,13661.8,10929.44,16394.16,848.895,317.4,12295.62,82.0,63172902954872.86,STR,2008,-0.3999999999999999,0.0621363949113586,0.0232326633386523,10.0,0.0060021373464697,5.689660879239924,Safe,0,0,1,9.522358896039568,0.9,0.6666666666666667,0.0232326633386523,-0.5,1.628622929140621,18.778,37.556,56.334,0.229,0.4580000000000001,0.687,4.933960879239924,4.178260879239924,3.422560879239924,0,0,0,-0.975,-1.804,5,0,0,1,0,3
MAR019,Stroc Industrie,Energie & Mines,Casablanca-Settat,2023,13661.8,10929.44,16394.16,711.526,209647865605.35,12295.62,600.0,10.0,STR,2008,-0.3999999999999999,0.0520814241168806,2.0,0.000813297743424,0.0439180781449003,6.237320050554587,Safe,0,0,1,9.522358896039568,0.9,0.6666666666666667,1.0,1.0,5.689660879239924,137.4,274.8,412.2000000000001,0.229,0.458,0.687,5.481620050554587,4.725920050554587,3.9702200505545866,0,0,0,-1.624,-2.126,6,3,1,1,1,1
MAR020,Label'Vie,Distribution & Commerce,Rabat-Sale-Kenitra,2021,8935924100.0,171327619.0,256991428.5,158080318.0,5405765.4,302060534.0,12549563866331.73,15540954418.8,LBV,2008,-0.0095864522282591,0.0176904275630541,0.0006049475509757,10.0,5.0,11.015259182832583,Safe,0,0,1,22.913345404944025,0.0338029431113901,0.6666666666666666,0.0006049475509757,,,172556503162.0613,345113006324.1226,517669509486.1839,0.01375,0.0275,0.04125,10.969884182832583,10.924509182832583,10.879134182832583,0,0,0,-0.682,-1.328,4,0,0,1,0,4
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2019,770.843,345.862,518.793,9662372.23,325.3,480.48,170.874,522.6533999999999,AUTO,2000,-0.2243401055727301,2.0,0.4220055186334961,1.0877734765234763,0.2216715984967107,4.797745769214057,Safe,0,0,1,6.647484721180379,0.6233175886659151,0.6666666666666667,0.4220055186334961,,,2.3495175,4.699035,7.0485525,0.01375,0.0275,0.04125,4.752370769214057,4.706995769214057,4.661620769214057,0,0,0,-0.057,-0.884,2,1,0,0,0,7
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2020,1854209766.0765,104826403.171,50321885.412,3785705.31,161.745,381894902.754,353.462,1156672348669.3428,AUTO,2000,0.0293950116951068,0.0020416812484007,8.72312307696727e-08,10.0,1.9062675996358497e-07,6.038132846271711,Safe,0,0,1,21.340724440126035,0.2059610027629657,2.0831175603369303,8.72312307696727e-08,1.0,4.797745769214057,4.8601025,9.720205,14.5803075,0.01375,0.0275,0.04125,5.992757846271712,5.947382846271712,5.902007846271712,0,0,0,0.283,-0.132,0,0,0,0,0,8
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2021,3708418761.31,239.472,294.683,279354.25,161.745,488.206,353.462,6675152891.5872,AUTO,2000,-1.4888016578930444e-08,7.532974779291594e-05,4.361562445090845e-08,10.0,9.531339979391632e-08,6.000105683026251,Safe,0,0,1,22.03387141282301,1.3164802343615078e-07,0.812642738128769,4.361562445090845e-08,0.0,6.038132846271711,4.8601025,9.720205,14.5803075,0.01375,0.0275,0.04125,5.954730683026251,5.909355683026251,5.863980683026251,0,0,0,-0.975,-1.804,5,0,0,1,0,3
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2022,1854209389.655,831.056,566.699,11511843.78,163970115818.0,577.871,38489993543248.0,969831393801.444,AUTO,2000,1.4257127672575705e-07,0.0062084917939833,2.0,10.0,5.0,17.608692059597107,Safe,0,0,1,21.34072423711689,3.1165358304410293e-07,1.466485735813898,1.0,1.0,6.000105683026251,529237411219.66,1058474822439.32,1587712233658.98,0.01375,0.0275,0.04125,17.563317059597107,17.517942059597107,17.472567059597107,0,0,0,-1.207,-2.073,4,2,1,1,0,2
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2023,18.0,14.4,21.6,1176999.6,115.818,16.2,543.248,10.0,AUTO,2000,-0.4000000000000001,2.0,2.0,0.617283950617284,5.0,14.29037037037037,Safe,0,0,1,2.8903717578961645,0.8999999999999999,0.6666666666666666,1.0,-0.5,17.608692059597107,7.469660000000001,14.939320000000002,22.408980000000003,0.01375,0.0275,0.04125,14.24499537037037,14.19962037037037,14.15424537037037,0,0,0,-1.624,-2.126,6,3,1,1,1,1
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2024,6313507887.33,1975043925.85,551437811.61,70238461.59,2199347006113.73,1912923856.36,87458536.61749999,7921051255.746,AUTO,2000,0.2254857584159995,0.0111251087103185,2.0,4.140808443268904,0.0138526059012316,9.384495734156218,Safe,0,0,1,22.565957284122344,0.3029890657456643,3.58162585928517,1.0,1.0,14.29037037037037,1202554.878490625,2405109.75698125,3607664.635471875,0.01375,0.0275,0.04125,9.339120734156218,9.293745734156218,9.248370734156218,0,0,0,-0.368,-1.164,1,1,0,0,0,6
MAR024,Stokvis Nord Afrique,Distribution & Commerce,Casablanca-Settat,2019,788873923854.0,319665509.74,237269093.6,5079426.0,-12344.0,520319994.12,11.0,1419036486947.784,SNO,2000,0.0001044481426606,6.438831157182563e-06,-1.5647620775312322e-08,10.0,1.3943926484805211e-11,6.000134300511608,Safe,0,0,1,27.393872352697134,0.0006595730678712,1.347269907301572,-1.5647620775312322e-08,,,0.15125,0.3025,0.45375,0.01375,0.0275,0.04125,5.954759300511608,5.909384300511608,5.864009300511608,0,0,0,-0.057,-0.884,2,1,0,0,0,7
MAR024,Stokvis Nord Afrique,Distribution & Commerce,Casablanca-Settat,2020,764955788873.0,341.102,264.054,79.426,641.0,524.798,57.303,1376920419026.7637,SNO,2000,1.0072216083692088e-10,1.0383083722657664e-10,8.37956924209146e-10,10.0,7.491021158807597e-11,6.000000003106398,Safe,0,0,1,27.36308387678003,6.860501059455714e-10,1.2917888007755989,8.37956924209146e-10,1.0,6.000134300511608,0.78791625,1.5758325,2.36374875,0.01375,0.0275,0.04125,5.954625003106398,5.909250003106398,5.863875003106398,0,0,0,0.283,-0.132,0,0,0,0,0,8
MAR024,Stokvis Nord Afrique,Distribution & Commerce,Casablanca-Settat,2023,488.77,333.593,444.869,79.426,-84.421,439.893,37.202,10.0,SNO,2000,-0.2276653640771733,0.1625017902080733,-0.1727213208666653,0.0227328009311355,0.0761135094216093,-0.5259230994810101,Distress,1,0,0,6.191892031178458,0.9,0.7498679386516031,-0.1727213208666653,-0.3507844266443293,6.000000003106398,0.5115275,1.023055,1.5345825,0.01375,0.0275,0.04125,-0.5712980994810102,-0.6166730994810101,-0.6620480994810101,1,1,1,-1.624,-2.126,6,3,1,1,1,1
MAR024,Stokvis Nord Afrique,Distribution & Commerce,Casablanca-Settat,2024,488.77,328.768,300.441,240.396,-16.638,439.893,21.265,493806788360.064,SNO,2000,0.0579556846778648,0.491838697137713,-0.0340405507703009,10.0,0.0435071710620537,6.689294351126296,Safe,0,0,1,6.191892031178458,0.9,1.0942847347732167,-0.0340405507703009,-0.4283909467232943,-0.5259230994810101,0.29239375,0.5847875,0.87718125,0.01375,0.0275,0.04125,6.643919351126296,6.598544351126296,6.5531693511262965,0,0,0,-0.368,-1.164,1,1,0,0,0,6
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2019,499454474810.0,194388921.89,97374368.95,28.651,19157207268.0,735056717.74,2018.0,897694952566.068,MOX,2000,0.0001942410326324,5.736458765515971e-11,0.0383562631514868,10.0,4.040408288999067e-09,6.126808761759784,Safe,0,0,1,26.93678228935985,0.0014717191552235,1.996304818055512,0.0383562631514868,,,27.7475,55.495,83.2425,0.01375,0.0275,0.04125,6.081433761759784,6.036058761759784,5.990683761759784,0,0,0,-0.057,-0.884,2,1,0,0,0,7
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2020,520999499454.0,209652465.24,100643506.77,37903949.11,2072616993.0,763789280.71,2436442509913.0,936424278311.922,MOX,2000,0.0002092304475997,7.275237145088008e-05,0.0039781554400187,10.0,4.676477640508977,10.68995848331819,Safe,0,0,1,26.97901491795844,0.0014660077054017,2.083119636511847,0.0039781554400187,1.0,6.126808761759784,33501084511.30375,67002169022.6075,100503253533.91124,0.01375,0.0275,0.04125,10.64458348331819,10.59920848331819,10.55383348331819,0,0,0,0.283,-0.132,0,0,0,0,0,8
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2021,546779520999.0,204194818.97,113891571.24,25.0,16993180987.0,793777230.21,25099127732310.0,982774338783.822,MOX,2000,0.0001651547731067,4.572226837304267e-11,0.031078671263972,10.0,5.0,11.102757800962848,Safe,0,0,1,27.0273114886424,0.0014517318219228,1.7928878910600583,0.031078671263972,1.0,10.68995848331819,345113006319.2625,690226012638.525,1035339018957.7876,0.01375,0.0275,0.04125,11.057382800962849,11.012007800962849,10.966632800962849,0,0,0,-0.975,-1.804,5,0,0,1,0,3
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2022,539597546779.0,194725418.16,100318224.62,17.0,1809817419.0,802328000.42,2773232947566.0,969831393801.444,MOX,2000,0.0001749585299331,3.1504961617185765e-11,0.0033540134305711,10.0,5.0,11.011278194600912,Safe,0,0,1,27.014089414900145,0.0014869007563309,1.941077196068903,0.0033540134305711,-0.5,11.102757800962848,38131953029.0325,76263906058.065,114395859087.0975,0.01375,0.0275,0.04125,10.965903194600912,10.920528194600912,10.875153194600912,0,0,0,-1.207,-2.073,4,2,1,1,0,2
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2023,522323539597.0,195036504.92,82085567.37,112105500.0,7002457.81,827866769.75,120215919.5,938692211089.05,MOX,2000,0.0002162470748248,0.0002146284658862,1.340636076904128e-05,10.0,0.0002301560438818,6.00083437337645,Safe,0,0,1,26.981553040484705,0.0015849692900854,2.376014580503228,1.340636076904128e-05,-0.5,11.011278194600912,1652968.893125,3305937.78625,4958906.679375,0.01375,0.0275,0.04125,5.95545937337645,5.91008437337645,5.86470937337645,0,0,0,-1.624,-2.126,6,3,1,1,1,1
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2024,545117522323.0,24.5,36.75,298835.03,56968420.0,843897065.01,174917051.97,979692525464.382,MOX,2000,-2.247221837191554e-11,5.482029429663618e-07,0.0001045066754728,10.0,0.0003208795256197,6.000666519011834,Safe,0,0,1,27.024267245653185,0.0015481011533325,0.6666666666666666,0.0001045066754728,0.4550240325699959,6.00083437337645,2405109.4645875,4810218.929175,7215328.3937625,0.01375,0.0275,0.04125,5.955291519011834,5.909916519011834,5.864541519011834,0,0,0,-0.368,-1.164,1,1,0,0,0,6
MAR027,Résidences Dar Saada,Immobilier,Casablanca-Settat,2022,127.145,101.716,75.419,819.76,29895775753.831497,114.4305,543.106,10.0,RDS,2014,0.2068268512328443,2.0,2.0,0.0873892886948846,4.271548232333163,13.972174027029508,Safe,0,0,1,4.845328167461431,0.9,1.3486787149126878,1.0,,,12.4371274,24.8742548,37.3113822,0.0229,0.0458,0.0687,13.896604027029507,13.821034027029508,13.745464027029508,0,0,0,-1.207,-2.073,4,2,1,1,0,2
MAR029,Colorado,Immobilier,Casablanca-Settat,2019,573.8,459.04,75.419,37498254.56,62764622440.8,516.42,500451524557.0,10.0,COL,2006,0.6685622168002788,2.0,2.0,0.019364083497928,5.0,15.213893110259091,Safe,0,0,1,6.352280903547264,0.9,6.086529919516302,1.0,,,11460339912.3553,22920679824.7106,34381019737.065895,0.0229,0.0458,0.0686999999999999,15.13832311025909,15.062753110259091,14.98718311025909,0,0,0,-0.057,-0.884,2,1,0,0,0,7
MAR029,Colorado,Immobilier,Casablanca-Settat,2021,648.4,192.9,26.9,33161036.68,551494113034.1,583.56,57406446161924.4,10.0,COL,2006,0.2560148056755089,2.0,2.0,0.0171361985057234,5.0,14.717499485914043,Safe,0,0,1,6.474507789861521,0.8999999999999999,7.17100371747212,1.0,1.0,15.213893110259091,1314607617108.0688,2629215234216.1377,3943822851324.206,0.0229,0.0458,0.0687,14.641929485914044,14.566359485914044,14.490789485914044,0,0,0,-0.975,-1.804,5,0,0,1,0,3
MAR029,Colorado,Immobilier,Casablanca-Settat,2022,542.0,200.0,300.0,32.0,59791551488.42,487.8,6099195740646.25,10.0,COL,2006,-0.1845018450184501,0.059040590405904,2.0,0.02050020500205,5.0,11.473554735547356,Safe,0,0,1,6.295266001439646,0.9,0.6666666666666666,1.0,-0.5,14.717499485914043,139671582460.79913,279343164921.59827,419014747382.3973,0.0229,0.0458,0.0687,11.397984735547356,11.322414735547357,11.246844735547356,0,0,0,-1.207,-2.073,4,2,1,1,0,2
MAR029,Colorado,Immobilier,Casablanca-Settat,2023,546.5,169.0,43.84,20000000.0,64946597918.6,491.85,602130621.0,10.0,COL,2006,0.2290210430009149,2.0,2.0,0.0203314018501575,5.0,14.687024092711193,Safe,0,0,1,6.3035343076165935,0.9,3.8549270072992696,1.0,-0.5,11.473554735547356,13788791.2209,27577582.4418,41366373.6627,0.0229,0.0458,0.0687,14.611454092711192,14.535884092711193,14.460314092711192,0,0,0,-1.624,-2.126,6,3,1,1,1,1
MAR029,Colorado,Immobilier,Casablanca-Settat,2024,569.4,169.0,43.84,92802642.8,93.2,58.7,605.0,766.05,COL,2006,0.2198103266596417,2.0,0.1636810677906568,10.0,1.062521952932912,10.66644186863365,Safe,0,0,1,6.344583174843937,0.1030909729539866,3.8549270072992696,0.1636810677906568,-0.5,14.687024092711193,13.8545,27.709,41.5635,0.0229,0.0458,0.0687,10.590871868633648,10.51530186863365,10.439731868633649,0,0,0,-0.368,-1.164,1,1,0,0,0,6
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2019,808.642,646.9136000000001,75.419,-3204488.44,62764622440.8,727.7778000000001,11.0,10.0,IMO,2019,0.7067337585730151,-2.0,2.0,0.0137404575957112,0.0136030530197541,4.669927837864798,Safe,0,0,1,6.695356297485255,0.9,8.577594505363372,1.0,,,0.2519,0.5038,0.7556999999999999,0.0229,0.0458,0.0687,4.594357837864799,4.518787837864799,4.443217837864799,0,0,0,-0.057,-0.884,2,1,0,0,0,7
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2021,808.642,46.595,12.979,798.0,23.401,727.7778000000001,70.104,10.0,IMO,2019,0.0415709300283685,0.9868396645239796,0.0289386403377514,0.0137404575957112,0.0866934935360765,1.6218959275756968,Distress,1,0,0,6.695356297485255,0.9,3.590030048539949,0.0289386403377514,1.0,4.669927837864798,1.6053816,3.2107632,4.8161448,0.0229,0.0458,0.0687,1.5463259275756969,1.4707559275756967,1.3951859275756968,1,1,1,-0.975,-1.804,5,0,0,1,0,3
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2022,808.671,31.893,47.8395,7272.798,19.243,727.8039000000001,67.055,10.0,IMO,2019,-0.019719391445965,2.0,0.0237958329159818,0.0137399648449259,0.0829200008408858,2.946026958635424,Grey,0,1,0,6.695392159436532,0.9000000000000001,0.6666666666666666,0.0237958329159818,-0.0434925253908478,1.6218959275756968,1.5355595000000002,3.0711190000000004,4.6066785,0.0229,0.0458,0.0687,2.870456958635424,2.794886958635424,2.719316958635424,0,0,0,-1.207,-2.073,4,2,1,1,0,2
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2023,986954.0,2.0,3.0,220935250431.0,49.381,888258.6,72.215,10.0,IMO,2019,-1.013218447870924e-06,2.0,5.00337401743141e-05,1.1257982754121378e-05,7.316957021299878e-05,2.800243819840303,Grey,0,1,0,13.802378711453136,0.9,0.6666666666666666,5.00337401743141e-05,0.0769517560211765,2.946026958635424,1.6537235,3.307447,4.9611705,0.0229,0.0458,0.0687,2.724673819840303,2.649103819840303,2.5735338198403026,0,0,0,-1.624,-2.126,6,3,1,1,1,1
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2024,1204.39,963.5120000000002,545.358,843.949,44.593,1083.951,694.116,10.0,IMO,2019,0.3471915243401225,0.7007273391509394,0.0370253821436577,0.0092255092711755,0.5763216233944154,2.101688794050653,Grey,0,1,0,7.093728493683704,0.8999999999999999,1.7667513816612213,0.0370253821436577,1.0,2.800243819840303,15.8952564,31.7905128,47.6857692,0.0229,0.0458,0.0687,2.026118794050653,1.950548794050653,1.874978794050653,0,0,0,-0.368,-1.164,1,1,0,0,0,6
MAR031,Maroc Telecom,Telecom & Technologies,Rabat-Sale-Kenitra,2020,251.011,200.8088,301.21320000000003,31.0,12018823111052.0,225.9099,100.0,10.0,IAM,2004,-0.4,0.123500563720315,2.0,0.0442654350252025,0.3983889152268227,6.717848965450385,Safe,0,0,1,5.525496762872705,0.9,0.6666666666666666,1.0,,,0.4575,0.915,1.3725,0.004575,0.00915,0.013725,6.702751465450384,6.687653965450385,6.672556465450384,0,0,0,0.484,-0.344,2,1,0,0,0,9
