firm_id,firm_name,sector,region,year,total_assets,current_assets,current_liabilities,retained_earnings,ebit,total_debt,revenue,market_cap,ticker,year_listed,X1,X2,X3,X4,X5,zscore,zscore_zone,in_distress,in_grey,in_safe,log_assets,leverage,liquidity,roa,revenue_growth,zscore_lag1
MAR020,Label'Vie,Distribution & Commerce,Rabat-Sale-Kenitra,2021,8935924100.0,171327619.0,256991428.5,158080318.0,5405765.4,302060534.0,12549563866331.73,15540954418.8,LBV,2008,-0.00958645222825919,0.017690427563054167,0.0006049475509757296,10.0,5.0,11.015259182832585,Safe,0,0,1,22.913345404944025,0.03380294311139012,0.6666666666666666,0.0006049475509757296,,
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2019,770.843,345.862,518.793,9662372.23,325.3,480.48,170.874,522.6533999999999,AUTO,2000,-0.2243401055727301,2.0,0.4220055186334961,1.0877734765234763,0.22167159849671075,4.797745769214057,Safe,0,0,1,6.647484721180379,0.6233175886659151,0.6666666666666667,0.4220055186334961,,
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2020,1854209766.0765,104826403.171,50321885.412,3785705.31,161.745,381894902.754,353.462,1156672348669.3428,AUTO,2000,0.029395011695106825,0.0020416812484007874,8.72312307696727e-08,10.0,1.9062675996358497e-07,6.0381328462717105,Safe,0,0,1,21.340724440126035,0.20596100276296572,2.0831175603369303,8.72312307696727e-08,1.0,4.797745769214057
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2021,3708418761.31,239.472,294.683,279354.25,161.745,488.206,353.462,6675152891.5872,AUTO,2000,-1.4888016578930445e-08,7.532974779291594e-05,4.361562445090844e-08,10.0,9.531339979391632e-08,6.000105683026251,Safe,0,0,1,22.033871412823014,1.3164802343615076e-07,0.812642738128769,4.361562445090844e-08,0.0,6.0381328462717105
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2022,1854209389.655,831.056,566.699,11511843.78,163970115818.0,577.871,38489993543248.0,969831393801.444,AUTO,2000,1.4257127672575705e-07,0.00620849179398338,2.0,10.0,5.0,17.608692059597107,Safe,0,0,1,21.34072423711689,3.1165358304410293e-07,1.4664857358138979,1.0,1.0,6.000105683026251
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2023,18.0,14.4,21.6,1176999.6,115.818,16.2,543.248,10.0,AUTO,2000,-0.4000000000000001,2.0,2.0,0.617283950617284,5.0,14.29037037037037,Safe,0,0,1,2.8903717578961645,0.8999999999999999,0.6666666666666666,1.0,-0.5,17.608692059597107
MAR021,Auto Hall,Distribution & Commerce,Casablanca-Settat,2024,6313507887.33,1975043925.85,551437811.61,70238461.59,2199347006113.73,1912923856.36,87458536.61749999,7921051255.746,AUTO,2000,0.2254857584159995,0.011125108710318575,2.0,4.140808443268904,0.01385260590123163,9.384495734156218,Safe,0,0,1,22.565957284122344,0.30298906574566437,3.58162585928517,1.0,1.0,14.29037037037037
MAR024,Stokvis Nord Afrique,Distribution & Commerce,Casablanca-Settat,2019,788873923854.0,319665509.74,237269093.6,5079426.0,-12344.0,520319994.12,11.0,1419036486947.784,SNO,2000,0.00010444814266068889,6.438831157182563e-06,-1.5647620775312322e-08,10.0,1.3943926484805211e-11,6.000134300511608,Safe,0,0,1,27.393872352697134,0.0006595730678712327,1.347269907301572,-1.5647620775312322e-08,,
MAR024,Stokvis Nord Afrique,Distribution & Commerce,Casablanca-Settat,2020,764955788873.0,341.102,264.054,79.426,641.0,524.798,57.303,1376920419026.7637,SNO,2000,1.0072216083692088e-10,1.0383083722657665e-10,8.379569242091461e-10,10.0,7.491021158807597e-11,6.000000003106398,Safe,0,0,1,27.36308387678003,6.860501059455716e-10,1.2917888007755989,8.379569242091461e-10,1.0,6.000134300511608
MAR024,Stokvis Nord Afrique,Distribution & Commerce,Casablanca-Settat,2023,488.77,333.593,444.869,79.426,-84.421,439.893,37.202,10.0,SNO,2000,-0.22766536407717333,0.16250179020807334,-0.17272132086666533,0.022732800931135527,0.07611350942160934,-0.5259230994810101,Distress,1,0,0,6.191892031178458,0.9,0.7498679386516031,-0.17272132086666533,-0.3507844266443293,6.000000003106398
MAR024,Stokvis Nord Afrique,Distribution & Commerce,Casablanca-Settat,2024,488.77,328.768,300.441,240.396,-16.638,439.893,21.265,493806788360.06396,SNO,2000,0.05795568467786484,0.491838697137713,-0.034040550770300965,10.0,0.04350717106205373,6.689294351126296,Safe,0,0,1,6.191892031178458,0.9,1.0942847347732167,-0.034040550770300965,-0.42839094672329436,-0.5259230994810101
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2019,499454474810.0,194388921.89,97374368.95,28.651,19157207268.0,735056717.74,2018.0,897694952566.068,MOX,2000,0.0001942410326324652,5.736458765515971e-11,0.03835626315148681,10.0,4.040408288999067e-09,6.126808761759784,Safe,0,0,1,26.936782289359858,0.00147171915522356,1.9963048180555114,0.03835626315148681,,
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2020,520999499454.0,209652465.24,100643506.77,37903949.11,2072616993.0,763789280.71,2436442509913.0,936424278311.922,MOX,2000,0.00020923044759973828,7.275237145088008e-05,0.003978155440018796,10.0,4.676477640508977,10.68995848331819,Safe,0,0,1,26.979014917958434,0.001466007705401714,2.083119636511847,0.003978155440018796,1.0,6.126808761759784
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2021,546779520999.0,204194818.97,113891571.24,25.0,16993180987.0,793777230.21,25099127732310.0,982774338783.822,MOX,2000,0.00016515477310673668,4.572226837304267e-11,0.031078671263972006,10.0,5.0,11.102757800962847,Safe,0,0,1,27.027311488642393,0.0014517318219228839,1.7928878910600585,0.031078671263972006,1.0,10.68995848331819
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2022,539597546779.0,194725418.16,100318224.62,17.0,1809817419.0,802328000.42,2773232947566.0,969831393801.444,MOX,2000,0.00017495852993317226,3.150496161718577e-11,0.0033540134305711307,10.0,5.0,11.011278194600912,Safe,0,0,1,27.014089414900145,0.0014869007563309124,1.941077196068903,0.0033540134305711307,-0.5,11.102757800962847
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2023,522323539597.0,195036504.92,82085567.37,112105500.0,7002457.81,827866769.75,120215919.5,938692211089.05,MOX,2000,0.00021624707482482516,0.00021462846588628817,1.3406360769041279e-05,10.0,0.0002301560438818302,6.00083437337645,Safe,0,0,1,26.981553040484705,0.001584969290085495,2.376014580503228,1.3406360769041279e-05,-0.5,11.011278194600912
MAR025,Maghreb Oxygène,Distribution & Commerce,Casablanca-Settat,2024,545117522323.0,24.5,36.75,298835.03,56968420.0,843897065.01,174917051.97,979692525464.382,MOX,2000,-2.247221837191554e-11,5.482029429663618e-07,0.00010450667547289801,10.0,0.0003208795256197175,6.000666519011834,Safe,0,0,1,27.024267245653185,0.0015481011533325162,0.6666666666666666,0.00010450667547289801,0.4550240325699959,6.00083437337645
MAR027,Résidences Dar Saada,Immobilier,Casablanca-Settat,2022,127.145,101.716,75.419,819.76,29895775753.831497,114.4305,543.106,10.0,RDS,2014,0.20682685123284436,2.0,2.0,0.08738928869488467,4.271548232333163,13.972174027029507,Safe,0,0,1,4.845328167461431,0.9,1.3486787149126878,1.0,,
MAR029,Colorado,Immobilier,Casablanca-Settat,2019,573.8,459.03999999999996,75.419,37498254.56,62764622440.8,516.42,500451524557.0,10.0,COL,2006,0.6685622168002788,2.0,2.0,0.019364083497928043,5.0,15.213893110259091,Safe,0,0,1,6.352280903547264,0.9,6.086529919516302,1.0,,
MAR029,Colorado,Immobilier,Casablanca-Settat,2021,648.4,192.9,26.9,33161036.68,551494113034.1,583.56,57406446161924.4,10.0,COL,2006,0.25601480567550894,2.0,2.0,0.017136198505723493,5.0,14.717499485914043,Safe,0,0,1,6.474507789861521,0.8999999999999999,7.17100371747212,1.0,1.0,15.213893110259091
MAR029,Colorado,Immobilier,Casablanca-Settat,2022,542.0,200.0,300.0,32.0,59791551488.42,487.8,6099195740646.25,10.0,COL,2006,-0.18450184501845018,0.05904059040590406,2.0,0.02050020500205002,5.0,11.473554735547356,Safe,0,0,1,6.295266001439646,0.9,0.6666666666666666,1.0,-0.5,14.717499485914043
MAR029,Colorado,Immobilier,Casablanca-Settat,2023,546.5,169.0,43.84,20000000.0,64946597918.6,491.85,602130621.0,10.0,COL,2006,0.22902104300091491,2.0,2.0,0.02033140185015757,5.0,14.687024092711193,Safe,0,0,1,6.3035343076165935,0.9,3.8549270072992696,1.0,-0.5,11.473554735547356
MAR029,Colorado,Immobilier,Casablanca-Settat,2024,569.4,169.0,43.84,92802642.8,93.2,58.7,605.0,766.05,COL,2006,0.21981032665964173,2.0,0.16368106779065683,10.0,1.062521952932912,10.66644186863365,Safe,0,0,1,6.344583174843937,0.10309097295398666,3.8549270072992696,0.16368106779065683,-0.5,14.687024092711193
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2019,808.642,646.9136000000001,75.419,-3204488.44,62764622440.8,727.7778000000001,11.0,10.0,IMO,2019,0.7067337585730151,-2.0,2.0,0.013740457595711218,0.013603053019754105,4.669927837864798,Safe,0,0,1,6.695356297485255,0.9,8.577594505363372,1.0,,
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2021,808.642,46.595,12.979,798.0,23.401,727.7778000000001,70.104,10.0,IMO,2019,0.04157093002836854,0.9868396645239796,0.02893864033775144,0.013740457595711218,0.08669349353607653,1.6218959275756968,Distress,1,0,0,6.695356297485255,0.9,3.5900300485399494,0.02893864033775144,1.0,4.669927837864798
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2022,808.671,31.893,47.8395,7272.798,19.243,727.8039000000001,67.055,10.0,IMO,2019,-0.019719391445965045,2.0,0.023795832915981897,0.013739964844925946,0.08292000084088585,2.9460269586354233,Grey,0,1,0,6.695392159436532,0.9000000000000001,0.6666666666666666,0.023795832915981897,-0.0434925253908478,1.6218959275756968
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2023,986954.0,2.0,3.0,220935250431.0,49.381,888258.6,72.215,10.0,IMO,2019,-1.0132184478709241e-06,2.0,5.00337401743141e-05,1.1257982754121378e-05,7.316957021299878e-05,2.800243819840303,Grey,0,1,0,13.802378711453137,0.9,0.6666666666666666,5.00337401743141e-05,0.07695175602117654,2.9460269586354233
MAR030,Immorente Invest,Immobilier,Casablanca-Settat,2024,1204.39,963.5120000000002,545.358,843.949,44.593,1083.951,694.116,10.0,IMO,2019,0.3471915243401225,0.7007273391509394,0.03702538214365778,0.009225509271175542,0.5763216233944154,2.1016887940506535,Grey,0,1,0,7.093728493683704,0.8999999999999999,1.7667513816612213,0.03702538214365778,1.0,2.800243819840303
MAR031,Maroc Telecom,Telecom & Technologies,Rabat-Sale-Kenitra,2020,251.01100000000002,200.80880000000002,301.21320000000003,31.0,12018823111052.0,225.90990000000002,100.0,10.0,IAM,2004,-0.4,0.12350056372031504,2.0,0.04426543502520252,0.3983889152268227,6.717848965450385,Safe,0,0,1,5.525496762872705,0.9,0.6666666666666666,1.0,,
MAR031,Maroc Telecom,Telecom & Technologies,Rabat-Sale-Kenitra,2021,98.253,78.6024,117.90360000000001,31.0,11573120188231.0,88.4277,67.66666666666666,10.0,IAM,2004,-0.4000000000000001,0.31551199454469586,2.0,0.11308673639594832,0.6886982246513252,7.318267058851468,Safe,0,0,1,4.587545784634352,0.9,0.6666666666666666,1.0,-0.3233333333333335,6.717848965450385
MAR031,Maroc Telecom,Telecom & Technologies,Rabat-Sale-Kenitra,2022,445.195,356.156,534.234,31.0,89871157312018.0,400.6755,35.33333333333333,10.0,IAM,2004,-0.4000000000000001,0.06963240827053314,2.0,0.024957852426714385,0.07936597071695174,6.311826053751727,Safe,0,0,1,6.098512388430866,0.9,0.6666666666666666,1.0,-0.4778325123152709,7.318267058851468
MAR031,Maroc Telecom,Telecom & Technologies,Rabat-Sale-Kenitra,2023,221.112,176.8896,265.3344,10.0,11605898711573.0,199.0008,3.0,10.0,IAM,2004,-0.4000000000000001,0.04522594884040667,2.0,0.050251054267118525,0.013567784652122002,6.227034745588962,Safe,0,0,1,5.398669360474741,0.9,0.6666666666666666,1.0,-0.5,6.311826053751727
MAR031,Maroc Telecom,Telecom & Technologies,Rabat-Sale-Kenitra,2024,280.91,224.72800000000004,337.09200000000004,587065687832.0,2623119.643,252.81900000000002,910792381.4,10.0,IAM,2004,-0.39999999999999997,2.0,2.0,0.03955398921758254,5.0,13.94373239353055,Safe,0,0,1,5.638034333334139,0.9,0.6666666666666667,1.0,1.0,6.227034745588962
MAR032,HPS,Telecom & Technologies,Casablanca-Settat,2021,98.253,78.6024,117.90360000000001,58.0,5786560094180.902,88.4277,20212020.0,10.0,HPS,2000,-0.4000000000000001,0.5903127639868503,2.0,0.11308673639594832,5.0,12.014289911419159,Safe,0,0,1,4.587545784634352,0.9,0.6666666666666666,1.0,,
MAR032,HPS,Telecom & Technologies,Casablanca-Settat,2022,445.195,356.156,534.234,81.9535,44935578656052.14,400.6755,20222021.0,10.0,HPS,2000,-0.4000000000000001,0.1840845022967464,2.0,0.024957852426714385,5.0,11.392693014671472,Safe,0,0,1,6.098512388430866,0.9,0.6666666666666666,1.0,0.0004948045766826059,12.014289911419159
MAR032,HPS,Telecom & Technologies,Casablanca-Settat,2023,221.112,176.8896,265.3344,123.786,94.029,199.0008,1191.5,10.0,HPS,2000,-0.4000000000000001,0.559833930315858,0.42525507435145987,0.050251054267118525,5.0,6.73725988036229,Safe,0,0,1,5.398669360474741,0.9,0.6666666666666666,0.42525507435145987,-0.5,11.392693014671472
MAR032,HPS,Telecom & Technologies,Casablanca-Settat,2024,280.91,224.72800000000004,337.09200000000004,157876682.82,2623119.643,252.81900000000002,1267.4,10.0,HPS,2000,-0.39999999999999997,2.0,2.0,0.03955398921758254,4.51176533409277,13.45549772762332,Safe,0,0,1,5.638034333334139,0.9,0.6666666666666667,1.0,0.06370121695342013,6.73725988036229
MAR033,Disway,Telecom & Technologies,Casablanca-Settat,2021,98.253,78.6024,117.90360000000001,113.123,130.804,88.4277,10106043.833333334,10.0,DIS,2008,-0.4000000000000001,1.1513439793186977,1.3312977720782062,0.11308673639594832,5.0,10.593016260741827,Safe,0,0,1,4.587545784634352,0.9,0.6666666666666666,1.0,,
MAR033,Disway,Telecom & Technologies,Casablanca-Settat,2022,445.195,356.156,534.234,132.907,86.283,400.6755,10111028.166666666,10.0,DIS,2008,-0.4000000000000001,0.29853659632295965,0.19380945428407778,0.024957852426714385,5.0,5.592497145445629,Safe,0,0,1,6.098512388430866,0.9,0.6666666666666666,0.19380945428407778,0.0004932032173552425,10.593016260741827
MAR033,Disway,Telecom & Technologies,Casablanca-Settat,2023,221.112,176.8896,265.3344,123.786,94.029,199.0008,1191.5,10.0,DIS,2008,-0.4000000000000001,0.559833930315858,0.42525507435145987,0.050251054267118525,5.0,6.73725988036229,Safe,0,0,1,5.398669360474741,0.9,0.6666666666666666,0.42525507435145987,-0.5,5.592497145445629
MAR033,Disway,Telecom & Technologies,Casablanca-Settat,2024,280.91,224.72800000000004,337.09200000000004,114.139,76.456,252.819,55935251.42,10.0,DIS,2008,-0.39999999999999997,0.40631874977750876,0.27217258196575417,0.03955398921758254,5.0,6.010748163706051,Safe,0,0,1,5.638034333334139,0.8999999999999999,0.6666666666666667,0.27217258196575417,1.0,6.73725988036229
MAR034,M2M Group,Telecom & Technologies,Casablanca-Settat,2023,221.112,176.8896,265.3344,161231609.38,-10333150.9,199.0008,49002809.32,10.0,M2M,2016,-0.4000000000000001,2.0,-2.0,0.050251054267118525,5.0,0.7501506325602714,Distress,1,0,0,5.398669360474741,0.9,0.6666666666666666,-1.0,,
MAR034,M2M Group,Telecom & Technologies,Casablanca-Settat,2024,280.91,224.72800000000004,337.09200000000004,157876682.82,5246162.83,252.81900000000002,55935251.42,10.0,M2M,2016,-0.39999999999999997,2.0,2.0,0.03955398921758254,5.0,13.94373239353055,Safe,0,0,1,5.638034333334139,0.9,0.6666666666666667,1.0,0.14147029927875177,0.7501506325602714
MAR035,CTM,Transport & Logistique,Casablanca-Settat,2020,341158422352.0,176585264793.0,110709170322.0,454.18949999999995,-7593682913.0,307042580116.8,20587078.69,10.0,CTM,2000,0.1930953192268853,1.3313155128011962e-09,-0.02225852394511603,3.2568772696594616e-11,6.034462977073651e-05,0.15832160056653316,Distress,1,0,0,26.555612788022692,0.8999999999999999,1.5950373783797491,-0.02225852394511603,,
MAR035,CTM,Transport & Logistique,Casablanca-Settat,2021,320285341158.0,256228272926.4,384342409389.6,136667219290.0,25438.0,122293152285.0,35732588.0,376185158858.7,CTM,2000,-0.39999999999999997,0.4267045716044203,7.94229292793365e-08,3.076093402041133,0.0001115648561086433,1.9631542684226435,Grey,0,1,0,26.492478126538582,0.38182563036711553,0.6666666666666667,7.94229292793365e-08,0.7356803526163622,0.15832160056653316
MAR035,CTM,Transport & Logistique,Casablanca-Settat,2022,295251320285.0,236201056228.0,354301584342.0,19041904.0,-105814417.0,42785696.0,40483284.9,560896215719.1,CTM,2000,-0.4,6.449388264079308e-05,-0.000358387616684862,10.0,0.00013711466170895467,5.519044726962346,Safe,0,0,1,26.411092763766636,0.0001449128016047476,0.6666666666666666,-0.000358387616684862,0.13295138040379273,1.9631542684226435
MAR035,CTM,Transport & Logistique,Casablanca-Settat,2023,4836284956032.48,3869027964825.984,68147.0,10321388.0,802616765461.0,245173241883.0,40483284.9,10.0,CTM,2000,0.7999999859092255,2.134156298446754e-06,0.1659572942367397,4.0787485303033744e-11,8.37074019997595e-06,1.5076704126558016,Distress,1,0,0,29.207167970855917,0.050694540150531486,10.0,0.1659572942367397,0.0,5.519044726962346
MAR035,CTM,Transport & Logistique,Casablanca-Settat,2024,14.0,11.2,16.799999999999997,577854463482.5,76546195793325.1,12.6,40483284.9,10.0,CTM,2000,-0.39999999999999986,2.0,2.0,0.7936507936507937,5.0,14.396190476190476,Safe,0,0,1,2.6390573296152584,0.9,0.6666666666666667,1.0,0.0,1.5076704126558016
MAR036,Marsa Maroc,Transport & Logistique,Casablanca-Settat,2019,218.199,174.55920000000003,261.83880000000005,204.77,28.0,103.58,961.988,217.7761,MSA,2016,-0.4000000000000001,0.9384552633146807,0.12832322787913786,2.1024917937825838,4.408764476464145,6.927563573375403,Safe,0,0,1,5.385407490437048,0.47470428370432494,0.6666666666666666,0.12832322787913786,,
MAR036,Marsa Maroc,Transport & Logistique,Casablanca-Settat,2020,577.521,116.356,174.534,854.685,-3796841200.6525,519.7689,27571552909381.0,10.0,MSA,2016,-0.10073746236067606,1.479920210693637,-2.0,0.019239319628396388,5.0,0.3625469319153183,Distress,1,0,0,6.358744805371171,0.9000000000000001,0.6666666666666666,-1.0,1.0,6.927563573375403
MAR036,Marsa Maroc,Transport & Logistique,Casablanca-Settat,2021,78091777577521.0,20885032116356.0,11191381584523.0,559395854685.0,2018.0,26416871639696.0,2018.0,98182321281867.5,MSA,2016,0.12413151336208478,0.007163313117436632,2.584138897333653e-11,3.7166520934421046,2.584138897333653e-11,2.388977710575294,Grey,0,1,0,31.988905886534234,0.33827980946485964,1.8661710315765418,2.584138897333653e-11,-0.5,0.3625469319153183
MAR036,Marsa Maroc,Transport & Logistique,Casablanca-Settat,2022,80598527809177.0,21982362088503.0,12168591119138.0,697310559395.0,13634161129369.0,23657742641687.0,40142483662838.0,108187491818231.0,MSA,2016,0.12176116904516955,0.00865165380000407,0.16916141646717034,4.573026829178335,0.49805480018044884,3.958329290203321,Safe,0,0,1,32.020501499879494,0.2935257415333747,1.8064837476485271,0.16916141646717034,1.0,2.388977710575294
MAR036,Marsa Maroc,Transport & Logistique,Casablanca-Settat,2023,78907808059852.0,28088452198236.0,10369621216859.0,926938697310.0,802616765461.0,20319122365774.0,43637374014248.0,111318502818748.2,MSA,2016,0.2245510478245343,0.011747109951488095,0.010171575984625132,5.47850939695386,0.5530171866027354,4.159596236845839,Safe,0,0,1,31.999301300352354,0.25750458497544165,2.7087249968754503,0.010171575984625132,0.0870621354862855,3.958329290203321
MAR036,Marsa Maroc,Transport & Logistique,Casablanca-Settat,2024,82986837890780.0,32663922808845.0,11576821036962.0,1155708926938.0,76546195793325.1,15980342031912.0,40483284.9,127312342131849.2,MSA,2016,0.2541017624943849,0.013926412384323437,0.9223895950110605,7.966809588781791,4.878277800303772e-07,8.148390996964668,Safe,0,0,1,32.049703131520914,0.19256477819945284,2.8214932842579983,0.9223895950110605,-0.5,4.159596236845839
MAR037,TIMAR,Transport & Logistique,Casablanca-Settat,2020,391.067,216.276,324.414,53.694,511.695,77.7,15440.147,595.3973,TIM,2006,-0.27652039164644415,0.13730128085468732,1.30845865286511,7.662770913770913,5.0,13.77597342593824,Safe,0,0,1,5.968878900804411,0.19868718148041128,0.6666666666666667,1.0,,
MAR037,TIMAR,Transport & Logistique,Casablanca-Settat,2021,374.567,299.65360000000004,449.48040000000003,3011000.0,28.407,337.1103,336123131.73,10.0,TIM,2006,-0.39999999999999997,2.0,0.0758395694228269,0.0296638815248303,5.0,7.588068908010227,Safe,0,0,1,5.925770692162589,0.9,0.6666666666666667,0.0758395694228269,1.0,13.77597342593824
MAR037,TIMAR,Transport & Logistique,Casablanca-Settat,2023,374.567,299.65360000000004,449.48040000000003,2022.0,802616765461.0,33.0,404.0,8723112256884.013,TIM,2006,-0.39999999999999997,2.0,2.0,10.0,1.0785787322428297,15.99857873224283,Safe,0,0,1,5.925770692162589,0.08810172812874599,0.6666666666666667,1.0,-0.5,7.588068908010227
